,endTime,artistName,trackName,msPlayed
229,2020-08-02 12:58,Kayden,not my type,10754
230,2020-08-02 12:58,Quinn XCII,Am I High Rn (feat. blackbear),11876
231,2020-08-02 12:58,will hyde,meant to be.,2184
232,2020-08-02 13:02,Jaymes Young,Happiest Year,223076
233,2020-08-02 13:05,Ashe,Moral of the Story,201083
234,2020-08-02 13:06,Faime,Rain,19559
235,2020-08-02 13:06,RUNN,Handle With Care,6802
236,2020-08-02 13:06,Tate McRae,that way,13582
237,2020-08-02 13:07,Tate McRae,all my friends are fake,11140
238,2020-08-02 13:07,Tate McRae,stupid,47002
239,2020-08-02 13:08,will hyde,easy for u.,26413
240,2020-08-02 13:11,Neptune,I Hate Goodbyes,189600
241,2020-08-02 13:14,Faime,Save,193033
242,2020-08-02 13:18,Jeremy Zucker,you were good to me - shallou remix,229205
243,2020-08-02 13:21,Tate McRae,that way,175026
244,2020-08-02 13:24,Maisie Peters,Worst of You,197369
245,2020-08-02 13:28,Loote,tomorrow tonight,202600
246,2020-08-02 13:31,Alec Benjamin,Oh My God,187727
247,2020-08-02 13:35,Jaymes Young,Infinity,237720
248,2020-08-02 13:38,Sasha Sloan,Dancing With Your Ghost,197732
249,2020-08-02 13:41,Elina,Champion,173237
250,2020-08-02 13:44,Mimi Webb,Before I Go,187815
251,2020-08-02 13:49,Ruth B.,Dandelions,233720
252,2020-08-02 13:52,Olivia O'Brien,Josslyn,189125
253,2020-08-02 13:53,Alaina Castillo,i don't think i love you anymore,21917
254,2020-08-02 13:58,Lauv,Love Somebody,10841
255,2020-08-02 14:01,Park Place,I Have the World (Extended Version),3244
256,2020-08-02 14:01,Bonzana,Love Is on Fire,4484
257,2020-08-02 14:01,Lauv,Love Somebody,130125
258,2020-08-02 14:02,Kalwi & Remi,Stop (Falling Down) (Video Edit),3982
259,2020-08-02 14:02,MangoOfficial,Play With Me,3982
260,2020-08-02 14:02,Miikka Leinonen,Breath of the Wild (CC562),1397
261,2020-08-02 14:06,DJ Neil,I Was Wrong To Let You Go - remix,260842
262,2020-08-02 14:09,JP Cooper,Too Close,183496
263,2020-08-02 14:13,Jaymes Young,Happiest Year,228443
264,2020-08-02 14:14,Pritam,"Shayad (From ""Love Aaj Kal"")",3341
265,2020-08-02 14:14,Dabin,Alive,33956
266,2020-08-02 14:14,Alec Benjamin,Let Me Down Slowly,642
267,2020-08-02 14:14,EDEN,End Credits,2638
268,2020-08-02 14:14,Brand New,Jude Law And A Semester Abroad,1384
269,2020-08-02 14:14,Jonas Blue,Perfect Strangers,2504
270,2020-08-02 14:14,Sasha Sloan,smiling when i die,1791
271,2020-08-02 14:14,Tate McRae,that way,0
272,2020-08-02 14:15,Bazzi,I Don't Think I'm Okay,29995
273,2020-08-02 14:18,Jorja Smith,By Any Means,210984
274,2020-08-02 14:19,Adele,Hello,7321
275,2020-08-02 14:19,Morra,One Love - Radio Version,2003
276,2020-08-02 14:19,Katie Garfield,Who Will Save You,0
277,2020-08-02 14:21,Bilal Saeed,Baari,102985
278,2020-08-02 14:25,Vishal Mishra,Kaise Hua,234723
279,2020-08-02 14:27,Pools,blue,125427
280,2020-08-02 14:31,Kayden,not my type,17728
281,2020-08-02 14:31,nøll,voicemails,202000
282,2020-08-02 14:31,Ghosts,Next Year,13744
283,2020-08-02 14:34,will hyde,meant to be.,191178
284,2020-08-02 14:46,Daya,New,40552
285,2020-08-03 08:15,Pritam,"Shayad (From ""Love Aaj Kal"")",9581
286,2020-08-03 08:19,Pritam,"Shayad (From ""Love Aaj Kal"")",229751
287,2020-08-03 08:26,Alec Benjamin,Let Me Down Slowly,168151
288,2020-08-03 08:30,A.R. Rahman,"Enna Sona (From ""OK Jaanu"")",211125
289,2020-08-03 08:36,Armaan Malik,"Tere Mere (From ""Chef"")",343568
290,2020-08-03 08:50,Ammy Virk,Daryaa,51229
291,2020-08-03 09:26,Anson Seabra,Hurricane,130661
292,2020-08-03 09:28,Anson Seabra,Hurricane,71184
293,2020-08-03 09:30,Rubber Band,If I Wrote You a Song,157794
294,2020-08-03 09:34,Fousheé,Deep End,13917
295,2020-08-03 09:34,GRACEY,Empty Love (ft. Ruel),208191
296,2020-08-03 09:43,Fousheé,Deep End,139899
297,2020-08-03 09:45,Silver Sphere,crowd,166306
298,2020-08-03 09:49,mxmtoon,bon iver,196440
299,2020-08-03 09:52,Sam Smith,My Oasis (feat. Burna Boy),179916
300,2020-08-03 10:03,LOVA,Black Converse,64364
301,2020-08-03 13:31,X Ambassadors,Renegades,9876
302,2020-08-03 13:31,Sam Smith,My Oasis (feat. Burna Boy),6441
303,2020-08-03 13:34,X Ambassadors,Renegades,184926
304,2020-08-03 13:36,Irene Weiss,Castle of Ice,83267
305,2020-08-03 13:37,Xavier Suarez,Un camino solitario,96763
306,2020-08-03 13:38,Ceriumidis,Space,17510
307,2020-08-03 13:38,Eric Josef,Mi Ciudad Natal,10764
308,2020-08-03 13:41,Guitar Dreamers,Renegades (Instrumental Version),193275
309,2020-08-03 13:42,Guitar Tribute Players,Broken - Instrumental,64126
310,2020-08-03 13:43,Calden,Sin Ropa,44493
311,2020-08-04 05:03,Halsey,Strange Love,247282
312,2020-08-04 05:07,Sasha Sloan,Ready Yet,218320
313,2020-08-04 05:10,Frank Walker,Can't Let Go (feat. Harry Hudson),135195
314,2020-08-04 05:12,Frank Walker,Can't Let Go (feat. Harry Hudson),131138
315,2020-08-04 05:15,Billy Raffoul,Nobody Here (But Us),163154
316,2020-08-04 05:18,Anson Seabra,Hurricane,201440
317,2020-08-04 05:21,Olivia O'Brien,hate u love u,175466
318,2020-08-04 05:24,Sasha Sloan,Again,179614
319,2020-08-04 05:24,Sam Smith,My Oasis (feat. Burna Boy),5117
320,2020-08-04 10:46,Lennon Stella,Summer Feelings (feat. Charlie Puth) - Acoustic,158644
321,2020-08-04 10:49,Jaira Burns,High Rollin,177501
322,2020-08-04 10:52,Tate McRae,that way,175026
323,2020-08-04 10:55,Rhys,Better Break My Heart,169493
324,2020-08-04 10:58,Ashe,Moral of the Story,201083
325,2020-08-04 11:02,Halsey,Not Afraid Anymore,226786
326,2020-08-04 11:05,SHY Martin,Spaceship (Bonus Track),174628
327,2020-08-04 11:12,Dabin,Alive,365419
328,2020-08-04 11:15,Halsey,New Americana,183808
329,2020-08-04 11:18,Quinn Lewis,If I Could Dance,159382
330,2020-08-04 11:23,Chelsea Cutler,Crazier Things,304560
331,2020-08-04 11:25,One Direction,What Makes You Beautiful,96310
332,2020-08-04 13:51,Atif Aslam,"Jeena Jeena (From ""Badlapur"")",10303
333,2020-08-04 13:51,Ben Crosland,The Hourglass,29457
334,2020-08-04 13:55,Atif Aslam,"Jeena Jeena (From ""Badlapur"")",216300
335,2020-08-04 14:01,Arijit Singh,"Dariyaganj (From ""Jai Mummy Di"")",5018
336,2020-08-04 14:01,Amit Trivedi,Aazaadiyan (Pairon Ki Bediyan),337926
337,2020-08-04 14:15,Pritam,Baatein Kuch Ankahee Si - Unplugged,150847
338,2020-08-04 14:29,lōland,hiro,98893
339,2020-08-04 14:30,Vorssenn,Binaural Alpha Sinus 100 Hz - 108 Hz,20342
340,2020-08-04 14:30,lōland,hiro,4425
341,2020-08-04 14:33,Esbjörn Öhrwall,Into The Woods,156500
342,2020-08-04 14:35,Andri Hart,The Sparrow,128000
343,2020-08-04 14:38,Fredrik Johansson,Would I Bother,160125
344,2020-08-04 14:39,Josephine Forrester,I Did It For Love,70964
345,2020-08-04 14:40,ntvrme,so much,11775
346,2020-08-04 14:40,Leyton Stills,Human,50243
347,2020-08-04 14:42,Jaidy Thissen,schemering,124375
348,2020-08-04 14:43,Giuseppina Bianchi,The Stars Above,32490
349,2020-08-04 14:45,Quinn MacKenzie,Rannoch Moor,116000
350,2020-08-04 14:46,Eric Cadogan,Cloudy Waltz,34426
351,2020-08-04 14:49,Tim Baker,Dance,174492
352,2020-08-04 14:49,A.R. Rahman,Aye Mr. Minor!,33496
353,2020-08-04 14:51,Naturalis,Distant Thunder in the East of the City,19510
354,2020-08-04 14:51,Henrik Janson,Sunset at the Veranda,79008
355,2020-08-04 14:52,Zen Master,Birds in Forest Rainfall,50767
356,2020-08-04 14:53,Outside HD Samples,Ambient Woods,44503
357,2020-08-04 14:54,The Sleep Specialist,Calming Forest Sound,88219
358,2020-08-04 14:56,Caspian,Sad Heart of Mine,114852
359,2020-08-04 14:57,Michiru Yamane,Castlevania,37356
360,2020-08-05 19:37,Lauv,Love Somebody,142773
361,2020-08-05 19:39,Lauv,Love Somebody,142773
362,2020-08-05 19:42,Lauv,Love Somebody,142773
363,2020-08-05 19:45,Lauv,Love Somebody,142773
364,2020-08-05 19:47,Lauv,Love Somebody,142773
365,2020-08-05 19:49,Lauv,Love Somebody,136380
366,2020-08-05 19:52,Lauv,Love Somebody,141332
367,2020-08-05 19:55,Lauv,Love Somebody,142773
368,2020-08-05 19:57,Lauv,Love Somebody,125232
369,2020-08-05 20:00,Tate McRae,stupid,172915
370,2020-08-05 20:02,Faime,Rain,160555
371,2020-08-05 20:07,Jaymes Young,Happiest Year,228442
372,2020-08-05 20:10,Neptune,I Hate Goodbyes,189600
373,2020-08-05 20:13,will hyde,easy for u.,136440
374,2020-08-05 20:16,Tate McRae,all my friends are fake,185155
375,2020-08-05 20:19,RUNN,Handle With Care,162580
376,2020-08-05 20:22,Faime,Save,193033
377,2020-08-05 20:25,Tate McRae,that way,175026
378,2020-08-05 20:28,Ashe,Moral of the Story,201083
379,2020-08-05 20:31,Tate McRae,you broke me first,169265
380,2020-08-05 20:35,Jeremy Zucker,not ur friend,174520
381,2020-08-05 20:38,Sasha Sloan,Dancing With Your Ghost,197732
382,2020-08-05 20:42,Jaymes Young,Happiest Year,228442
383,2020-08-05 20:45,Maisie Peters,Worst of You,197369
384,2020-08-05 20:49,Loote,tomorrow tonight,202600
385,2020-08-05 20:52,Alexander 23,IDK You Yet,184638
386,2020-08-05 20:55,Jeremy Zucker,"always, i'll care",146146
387,2020-08-05 20:58,SHY Martin,Nobody Likes Moving On,166646
388,2020-08-05 21:01,Noah Cyrus,July,156106
389,2020-08-05 22:42,Anson Seabra,Trying My Best,149934
390,2020-08-06 11:40,Lauv,Love Somebody,142773
391,2020-08-06 11:43,Lauv,Love Somebody,142773
392,2020-08-06 11:45,Lauv,Love Somebody,142773
393,2020-08-06 11:47,Lauv,Love Somebody,142773
394,2020-08-06 11:49,Lauv,Love Somebody,118348
395,2020-08-06 19:01,Lauv,Love Somebody,24426
396,2020-08-06 19:03,Lauv,Love Somebody,142773
397,2020-08-06 19:06,Lauv,Love Somebody,142773
398,2020-08-06 19:08,Lauv,Love Somebody,142773
399,2020-08-06 19:11,Lauv,Love Somebody,142773
400,2020-08-06 19:13,Lauv,Love Somebody,142773
401,2020-08-06 19:15,Lauv,Love Somebody,142773
402,2020-08-06 19:16,Lauv,Love Somebody,9392
403,2020-08-06 19:19,Juice WRLD,Wishing Well,194621
404,2020-08-06 19:22,DaBaby,ROCKSTAR (feat. Roddy Ricch),181733
405,2020-08-06 19:25,The Weeknd,Blinding Lights,200040
406,2020-08-06 19:27,Ty Dolla $ign,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",81210
407,2020-08-06 19:30,Justin Bieber,Intentions,212868
408,2020-08-06 19:33,Joel Corry,Head & Heart (feat. MNEK),166028
409,2020-08-06 19:37,Black Eyed Peas,MAMACITA,249142
410,2020-08-06 19:43,Taylor Swift,exile (feat. Bon Iver),285634
411,2020-08-06 19:45,Rod Wave,Rags2Riches (feat. ATR Son Son),167183
412,2020-08-06 19:48,Sam Smith,My Oasis (feat. Burna Boy),179916
413,2020-08-06 19:52,Trevor Daniel,Past Life (with Selena Gomez),186480
414,2020-08-06 19:55,SAINt JHN,Roses - Imanbek Remix,176840
415,2020-08-06 19:58,Future,Over Your Head,186842
416,2020-08-06 20:01,Topic,Breaking Me,166793
417,2020-08-06 20:04,Regard,Secrets,176766
418,2020-08-06 20:07,Ava Max,Kings & Queens,162398
419,2020-08-06 20:10,The Kid LAROI,GO (feat. Juice WRLD),183947
420,2020-08-06 20:13,Nea,Some Say - Felix Jaehn Remix,186878
421,2020-08-06 20:16,Harry Styles,Watermelon Sugar,174000
422,2020-08-06 20:19,Marshmello,Be Kind (with Halsey),172761
423,2020-08-06 20:22,Curtis Waters,Stunnin' (feat. Harm Franklin),144000
424,2020-08-06 20:25,Chris Brown,Go Crazy,176960
425,2020-08-06 20:29,Megan Thee Stallion,Savage Remix (feat. Beyoncé),242000
426,2020-08-06 20:32,S1mba,Rover (feat. DTG),139933
427,2020-08-06 20:36,Taylor Swift,cardigan,239560
428,2020-08-06 20:38,StaySolidRocky,Party Girl,147800
429,2020-08-06 20:42,Jack Harlow,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",227478
430,2020-08-06 20:46,Ariana Grande,Stuck with U (with Justin Bieber),228482
431,2020-08-06 20:49,Lil Mosey,Blueberry Faygo,162546
432,2020-08-06 20:53,Dua Lipa,Break My Heart,221820
433,2020-08-06 20:57,DJ Khaled,POPSTAR (feat. Drake),200221
434,2020-08-06 21:01,Peach Tree Rascals,Mariposa,210000
435,2020-08-06 21:04,J Balvin,UN DIA (ONE DAY) (Feat. Tainy),232253
436,2020-08-06 21:07,Wallows,Are You Bored Yet? (feat. Clairo),178000
437,2020-08-06 21:11,Conan Gray,Heather,198040
438,2020-08-06 21:15,Pop Smoke,The Woo (feat. 50 Cent & Roddy Ricch),201600
439,2020-08-06 21:18,Powfu,death bed (coffee for your head),173333
440,2020-08-06 21:22,Drake,Toosie Slide,247058
441,2020-08-06 21:26,Zoe Wees,Control,230880
442,2020-08-06 21:29,Surf Mesa,ily (i love you baby) (feat. Emilee),176546
443,2020-08-06 21:32,Kygo,Lose Somebody,199549
444,2020-08-06 21:36,Juice WRLD,Come & Go (with Marshmello),205484
445,2020-08-06 21:39,Surfaces,Sunday Best,134369
446,2020-08-07 13:11,Lauv,Love Somebody,142773
447,2020-08-07 13:12,Jonas Blue,Perfect Strangers,1183
448,2020-08-07 13:15,JP Cooper,Too Close,184997
449,2020-08-07 13:16,Bazzi,I Don't Think I'm Okay,534
450,2020-08-07 13:21,KK,Mera Pehla Pehla Pyaar,271025
451,2020-08-07 13:21,Zaeden,kya karoon?,8137
452,2020-08-07 13:24,X Ambassadors,Renegades,195200
453,2020-08-07 13:25,Alec Benjamin,Let Me Down Slowly,9115
454,2020-08-07 13:27,Tate McRae,that way,170467
455,2020-08-07 13:29,Pools,blue,125380
456,2020-08-07 13:30,Halsey,Now Or Never,29106
457,2020-08-07 13:31,Halsey,Gasoline,1533
458,2020-08-07 13:31,Adele,Hello,1224
459,2020-08-07 13:36,will hyde,meant to be.,189064
460,2020-08-07 13:39,QARAN,Tareefan,185142
461,2020-08-07 13:40,KK,Beete Lamhein,19988
462,2020-08-07 13:44,KK,Soniye,296720
463,2020-08-07 13:50,Mithoon,Wo Ajnabee,302710
464,2020-08-07 13:51,KK,Dilnashin Dilnashin,9378
465,2020-08-07 13:55,Lucky Ali,O Sanam,219285
466,2020-08-07 13:59,Lucky Ali,Hairat,247072
467,2020-08-07 13:59,Lucky Ali,Kya Mausam Hai,4168
468,2020-08-07 14:04,Vishal-Shekhar,Aahista Aahista,291604
469,2020-08-07 14:05,Lucky Ali,Duniya Choomegi Tere,11570
470,2020-08-07 14:09,Vishal-Shekhar,Ishq Wala Love,253106
471,2020-08-07 14:11,Arijit Singh,Ishq Mubarak,102883
472,2020-08-07 14:11,Ray Dalton,In My Bones,5161
473,2020-08-07 14:14,AWOLNATION,The Best (feat. Alice Merton),818
474,2020-08-07 14:14,Harry Styles,Watermelon Sugar,174000
475,2020-08-07 20:17,Lauv,Love Somebody,142773
476,2020-08-07 20:19,Lauv,Love Somebody,142773
477,2020-08-07 20:22,Lauv,Love Somebody,142773
478,2020-08-07 20:24,Lauv,Love Somebody,142773
479,2020-08-07 20:25,Lauv,Love Somebody,13473
480,2020-08-07 20:28,Lauv,Love Somebody,141401
481,2020-08-07 20:31,Lauv,Love Somebody,142773
482,2020-08-07 20:33,Lauv,Love Somebody,142773
483,2020-08-07 20:36,Lauv,Love Somebody,142773
484,2020-08-07 20:38,Lauv,Love Somebody,142773
485,2020-08-07 20:40,Lauv,Love Somebody,142773
486,2020-08-07 20:43,Lauv,Love Somebody,142773
487,2020-08-07 20:45,Lauv,Love Somebody,142773
488,2020-08-07 20:48,Lauv,Love Somebody,142773
489,2020-08-07 20:50,Lauv,Love Somebody,142773
490,2020-08-07 20:52,Lauv,Love Somebody,85018
491,2020-08-07 20:55,Emiway Bantai,Lonely,157593
492,2020-08-07 20:59,B Praak,"Dilbara (B Praak Version) [From ""Pati Patni Aur Woh""]",248337
493,2020-08-07 21:04,Armaan Malik,Chale Aana,1559
494,2020-08-07 21:04,Arijit Singh,Yeh Fitoor Mera,275898
495,2020-08-07 21:08,Akhil Sachdeva,Tera Ban Jaunga,211153
496,2020-08-08 12:46,Lauv,Love Somebody,142773
497,2020-08-08 12:56,Bazzi,I Don't Think I'm Okay,9237
498,2020-08-09 03:13,blackbear,hot girl bummer,58059
499,2020-08-09 21:57,blackbear,hot girl bummer,191926
500,2020-08-09 21:58,blackbear,idfc,20801
501,2020-08-09 22:09,Halsey,Ashley,83321
502,2020-08-09 22:13,Lauv,Love Somebody,142773
503,2020-08-09 22:16,Lauv,Love Somebody,142773
504,2020-08-09 22:18,Lauv,Love Somebody,142773
505,2020-08-09 22:21,Lauv,Love Somebody,142773
506,2020-08-09 22:23,Lauv,Love Somebody,142773
507,2020-08-09 22:25,Lauv,Love Somebody,142773
508,2020-08-09 22:28,Lauv,Love Somebody,142773
509,2020-08-09 22:30,Lauv,Love Somebody,142773
510,2020-08-09 22:33,Lauv,Love Somebody,142773
511,2020-08-09 22:35,Lauv,Love Somebody,142773
512,2020-08-09 22:38,Lauv,Love Somebody,142773
513,2020-08-09 22:40,Lauv,Love Somebody,142773
514,2020-08-09 22:42,Lauv,Love Somebody,142773
515,2020-08-09 22:45,Lauv,Love Somebody,142773
516,2020-08-09 22:47,Lauv,Love Somebody,142773
517,2020-08-09 22:49,Lauv,Love Somebody,142773
518,2020-08-09 22:52,Lauv,Love Somebody,142773
519,2020-08-09 22:54,Lauv,Love Somebody,142773
520,2020-08-09 22:57,Lauv,Love Somebody,142773
521,2020-08-09 22:59,Lauv,Love Somebody,142773
522,2020-08-09 23:01,Lauv,Love Somebody,275
523,2020-08-09 23:01,Lauv,Love Somebody,142773
524,2020-08-09 23:02,blackbear,hot girl bummer,26486
525,2020-08-10 05:27,blackbear,hot girl bummer,158607
526,2020-08-10 05:32,EDEN,Wake Up,279827
527,2020-08-10 05:37,Bilal Saeed,Baari,235297
528,2020-08-10 05:41,DJ Neil,I Was Wrong To Let You Go - remix,264425
529,2020-08-10 05:45,Osza,Limbo,254798
530,2020-08-10 05:50,Ghosts,Next Year,251500
531,2020-08-10 05:53,Sasha Sloan,smiling when i die,206436
532,2020-08-10 05:57,Pritam,"Shayad (From ""Love Aaj Kal"")",247941
533,2020-08-10 06:00,Kayden,not my type,164818
534,2020-08-10 06:04,Anson Seabra,Hurricane,201440
535,2020-08-10 06:07,Sasha Sloan,Again,194375
536,2020-08-10 06:10,Olivia O'Brien,hate u love u,175466
537,2020-08-10 06:13,nøll,voicemails,166232
538,2020-08-10 10:29,nøll,voicemails,11522
539,2020-08-10 12:03,blackbear,hot girl bummer,185093
540,2020-08-10 12:06,ABIR,Young & Rude,188357
541,2020-08-10 12:10,Quinn XCII,Am I High Rn (feat. blackbear),199880
542,2020-08-10 12:11,EDEN,End Credits,69969
543,2020-08-10 12:30,EDEN,End Credits,238941
544,2020-08-10 12:34,Sasha Sloan,Ready Yet,218320
545,2020-08-10 12:37,Jorja Smith,By Any Means,225631
546,2020-08-10 12:41,Brand New,Jude Law And A Semester Abroad,191185
547,2020-08-10 12:48,Daya,New,2012
548,2020-08-10 12:48,Lauv,Love Somebody,83538
549,2020-08-10 12:50,Lauv,Love Somebody,84712
550,2020-08-10 12:51,Daya,New,48517
551,2020-08-10 12:54,Alec Benjamin,Let Me Down Slowly,15419
552,2020-08-10 12:54,Alec Benjamin,Let Me Down Slowly,9362
553,2020-08-10 12:54,Jaymes Young,Happiest Year,181569
554,2020-08-10 12:54,DJ Neil,I Was Wrong To Let You Go - remix,15000
555,2020-08-10 12:56,Sasha Sloan,Dancing With Your Ghost,7868
556,2020-08-10 12:56,DJ Neil,I Was Wrong To Let You Go - remix,20819
557,2020-08-10 12:56,Sasha Sloan,smiling when i die,627
558,2020-08-10 12:56,Sasha Sloan,smiling when i die,9782
559,2020-08-10 12:57,Sasha Sloan,smiling when i die,9745
560,2020-08-10 20:20,Sugur Shane,Kill Da Bitch,7950
561,2020-08-11 03:25,Sasha Sloan,Again,194375
562,2020-08-11 03:28,Kaz Benson,All I Know,167539
563,2020-08-11 03:31,Sigala,We Don't Care,207666
564,2020-08-11 03:35,Jason Derulo,Take You Dancing,190306
565,2020-08-11 03:40,Dayglow,Can I Call You Tonight?,278769
566,2020-08-11 03:45,The Chainsmokers,Paris,221506
567,2020-08-11 03:49,Alec Benjamin,Water Fountain,218893
568,2020-08-11 03:55,Dabin,Alive,365419
569,2020-08-11 03:59,Vishal Mishra,Kaise Hua,234722
570,2020-08-11 04:03,One Direction,What Makes You Beautiful,199986
571,2020-08-11 04:20,Faime,Rain,155829
572,2020-08-11 10:10,Lauv,Love Somebody,138303
573,2020-08-11 10:13,Sasha Sloan,smiling when i die,202255
574,2020-08-11 10:16,JP Cooper,Too Close,184997
575,2020-08-11 10:19,Halsey,New Americana,127745
576,2020-08-11 16:42,Lauv,Love Somebody,140616
577,2020-08-11 17:15,RUNN,Handle With Care,1339
578,2020-08-11 17:15,Lauv,Love Somebody,2157
579,2020-08-11 17:18,Lauv,Love Somebody,142773
580,2020-08-11 17:19,Lauv,Love Somebody,5782
581,2020-08-11 17:23,Anson Seabra,Hurricane,201440
582,2020-08-11 17:27,Ashe,Moral of the Story,201083
583,2020-08-11 17:30,Tate McRae,stupid,172915
584,2020-08-11 17:33,X Ambassadors,Renegades,195200
585,2020-08-11 17:47,Halsey,Now Or Never,98250
586,2020-08-11 19:05,Lauv,Love Somebody,139349
587,2020-08-11 19:09,DJ Neil,I Was Wrong To Let You Go - remix,233823
588,2020-08-11 19:12,JP Cooper,Too Close,184997
589,2020-08-11 19:16,Pritam,"Shayad (From ""Love Aaj Kal"")",247941
590,2020-08-11 19:21,Pritam,"Shayad (From ""Love Aaj Kal"")",247941
591,2020-08-11 19:25,Pritam,"Shayad (From ""Love Aaj Kal"")",247941
592,2020-08-11 19:27,Pritam,"Shayad (From ""Love Aaj Kal"")",111669
593,2020-08-12 05:27,Lauv,Love Somebody,142773
594,2020-08-12 05:49,Jonas Blue,Perfect Strangers,196613
595,2020-08-12 06:29,Pools,blue,74013
596,2020-08-12 20:05,Justin Bieber,Intentions,212868
597,2020-08-12 20:13,Justin Bieber,Intentions,212868
598,2020-08-12 20:17,Justin Bieber,Intentions,212868
599,2020-08-12 20:21,Justin Bieber,Intentions,212868
600,2020-08-12 20:24,Justin Bieber,Intentions,212868
601,2020-08-12 20:28,Justin Bieber,Intentions,212868
602,2020-08-12 20:31,Justin Bieber,Intentions,212868
603,2020-08-12 20:35,Justin Bieber,Intentions,212868
604,2020-08-12 20:38,Justin Bieber,Intentions,212868
605,2020-08-12 20:42,Justin Bieber,Intentions,212868
606,2020-08-12 20:45,Justin Bieber,Intentions,212868
607,2020-08-12 20:47,Justin Bieber,Intentions,85330
608,2020-08-12 20:52,Sasha Sloan,at least i look cool,171695
609,2020-08-12 20:54,SHY Martin,Good Together,21224
610,2020-08-12 20:58,Porter Robinson,Get Your Wish - DJ NOT PORTER ROBINSON Remix,185143
611,2020-08-12 21:00,Alesso,One Last Time,138250
612,2020-08-12 21:04,Armin van Buuren,I Need You To Know,0
613,2020-08-12 21:08,David Guetta,Kill Me Slow,198574
614,2020-08-12 21:08,Prospa,Ecstasy (Over & Over),28306
615,2020-08-12 23:53,Justin Bieber,Intentions,212868
616,2020-08-12 23:54,Tate McRae,that way,18015
617,2020-08-12 23:57,Justin Bieber,Intentions,212868
618,2020-08-13 00:01,Justin Bieber,Intentions,212868
619,2020-08-13 00:04,Justin Bieber,Intentions,212868
620,2020-08-13 00:08,Justin Bieber,Intentions,212868
621,2020-08-13 00:11,Justin Bieber,Intentions,212868
622,2020-08-13 00:15,Justin Bieber,Intentions,212868
623,2020-08-13 00:19,Justin Bieber,Intentions,212868
624,2020-08-13 00:22,Justin Bieber,Intentions,212868
625,2020-08-13 00:26,Justin Bieber,Intentions,212868
626,2020-08-13 00:29,Justin Bieber,Intentions,212868
627,2020-08-13 00:33,Justin Bieber,Intentions,212868
